businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification,hitl_qa_decision,hitl_reviewer_id,hitl_review_time
BATCH-0047-TEST2,BATCH-0047,2026-02-22T10:59:19Z,FAIL,Sterility,Conforms,Pending,,
BATCH-0047-TEST3,BATCH-0047,2026-02-22T10:59:19Z,FAIL,Endotoxin,Does Not Conform,Pending,,
BATCH-0047-TEST4,BATCH-0047,2026-02-22T10:59:19Z,FAIL,Cell Viability Percentage,Conforms,Pending,,
BATCH-0048-TEST0,BATCH-0048,2026-03-01T07:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0048-TEST1,BATCH-0048,2026-03-01T07:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0048-TEST2,BATCH-0048,2026-03-01T07:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0048-TEST3,BATCH-0048,2026-03-01T07:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0048-TEST4,BATCH-0048,2026-03-01T07:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0049-TEST0,BATCH-0049,2026-02-03T11:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0049-TEST1,BATCH-0049,2026-02-03T11:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0049-TEST2,BATCH-0049,2026-02-03T11:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0049-TEST3,BATCH-0049,2026-02-03T11:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0049-TEST4,BATCH-0049,2026-02-03T11:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0050-TEST0,BATCH-0050,2026-02-15T08:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0050-TEST1,BATCH-0050,2026-02-15T08:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0050-TEST2,BATCH-0050,2026-02-15T08:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0050-TEST3,BATCH-0050,2026-02-15T08:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0050-TEST4,BATCH-0050,2026-02-15T08:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0051-TEST0,BATCH-0051,2026-02-25T18:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0051-TEST1,BATCH-0051,2026-02-25T18:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0051-TEST2,BATCH-0051,2026-02-25T18:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0051-TEST3,BATCH-0051,2026-02-25T18:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0051-TEST4,BATCH-0051,2026-02-25T18:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0052-TEST0,BATCH-0052,2026-02-26T18:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0052-TEST1,BATCH-0052,2026-02-26T18:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0052-TEST2,BATCH-0052,2026-02-26T18:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0052-TEST3,BATCH-0052,2026-02-26T18:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0052-TEST4,BATCH-0052,2026-02-26T18:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0053-TEST0,BATCH-0053,2026-02-03T13:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0053-TEST1,BATCH-0053,2026-02-03T13:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0053-TEST2,BATCH-0053,2026-02-03T13:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0053-TEST3,BATCH-0053,2026-02-03T13:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0053-TEST4,BATCH-0053,2026-02-03T13:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0054-TEST0,BATCH-0054,2026-02-18T07:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0054-TEST1,BATCH-0054,2026-02-18T07:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0054-TEST2,BATCH-0054,2026-02-18T07:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0054-TEST3,BATCH-0054,2026-02-18T07:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0054-TEST4,BATCH-0054,2026-02-18T07:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0055-TEST0,BATCH-0055,2026-02-07T03:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0055-TEST1,BATCH-0055,2026-02-07T03:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0055-TEST2,BATCH-0055,2026-02-07T03:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0055-TEST3,BATCH-0055,2026-02-07T03:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0055-TEST4,BATCH-0055,2026-02-07T03:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0056-TEST0,BATCH-0056,2026-02-13T12:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0056-TEST1,BATCH-0056,2026-02-13T12:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0056-TEST2,BATCH-0056,2026-02-13T12:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0056-TEST3,BATCH-0056,2026-02-13T12:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0056-TEST4,BATCH-0056,2026-02-13T12:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0057-TEST0,BATCH-0057,2026-03-02T02:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0057-TEST1,BATCH-0057,2026-03-02T02:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0057-TEST2,BATCH-0057,2026-03-02T02:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0057-TEST3,BATCH-0057,2026-03-02T02:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0057-TEST4,BATCH-0057,2026-03-02T02:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0058-TEST0,BATCH-0058,2026-02-22T01:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0058-TEST1,BATCH-0058,2026-02-22T01:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0058-TEST2,BATCH-0058,2026-02-22T01:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0058-TEST3,BATCH-0058,2026-02-22T01:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0058-TEST4,BATCH-0058,2026-02-22T01:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0059-TEST0,BATCH-0059,2026-02-04T15:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0059-TEST1,BATCH-0059,2026-02-04T15:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0059-TEST2,BATCH-0059,2026-02-04T15:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0059-TEST3,BATCH-0059,2026-02-04T15:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0059-TEST4,BATCH-0059,2026-02-04T15:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0060-TEST0,BATCH-0060,2026-02-22T12:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0060-TEST1,BATCH-0060,2026-02-22T12:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0060-TEST2,BATCH-0060,2026-02-22T12:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0060-TEST3,BATCH-0060,2026-02-22T12:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0060-TEST4,BATCH-0060,2026-02-22T12:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0061-TEST0,BATCH-0061,2026-02-03T06:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0061-TEST1,BATCH-0061,2026-02-03T06:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0061-TEST2,BATCH-0061,2026-02-03T06:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0061-TEST3,BATCH-0061,2026-02-03T06:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0061-TEST4,BATCH-0061,2026-02-03T06:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0062-TEST0,BATCH-0062,2026-02-14T21:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0062-TEST1,BATCH-0062,2026-02-14T21:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0062-TEST2,BATCH-0062,2026-02-14T21:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0062-TEST3,BATCH-0062,2026-02-14T21:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0062-TEST4,BATCH-0062,2026-02-14T21:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0063-TEST0,BATCH-0063,2026-02-20T08:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0063-TEST1,BATCH-0063,2026-02-20T08:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0063-TEST2,BATCH-0063,2026-02-20T08:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0063-TEST3,BATCH-0063,2026-02-20T08:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0063-TEST4,BATCH-0063,2026-02-20T08:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0064-TEST0,BATCH-0064,2026-02-19T19:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0064-TEST1,BATCH-0064,2026-02-19T19:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0064-TEST2,BATCH-0064,2026-02-19T19:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0064-TEST3,BATCH-0064,2026-02-19T19:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0064-TEST4,BATCH-0064,2026-02-19T19:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0065-TEST0,BATCH-0065,2026-02-12T00:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0065-TEST1,BATCH-0065,2026-02-12T00:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0065-TEST2,BATCH-0065,2026-02-12T00:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0065-TEST3,BATCH-0065,2026-02-12T00:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0065-TEST4,BATCH-0065,2026-02-12T00:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0066-TEST0,BATCH-0066,2026-02-12T05:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0066-TEST1,BATCH-0066,2026-02-12T05:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0066-TEST2,BATCH-0066,2026-02-12T05:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0066-TEST3,BATCH-0066,2026-02-12T05:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0066-TEST4,BATCH-0066,2026-02-12T05:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0067-TEST0,BATCH-0067,2026-02-24T18:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0067-TEST1,BATCH-0067,2026-02-24T18:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0067-TEST2,BATCH-0067,2026-02-24T18:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0067-TEST3,BATCH-0067,2026-02-24T18:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0067-TEST4,BATCH-0067,2026-02-24T18:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0068-TEST0,BATCH-0068,2026-02-17T18:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0068-TEST1,BATCH-0068,2026-02-17T18:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0068-TEST2,BATCH-0068,2026-02-17T18:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0068-TEST3,BATCH-0068,2026-02-17T18:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0068-TEST4,BATCH-0068,2026-02-17T18:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0069-TEST0,BATCH-0069,2026-02-15T04:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0069-TEST1,BATCH-0069,2026-02-15T04:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0069-TEST2,BATCH-0069,2026-02-15T04:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0069-TEST3,BATCH-0069,2026-02-15T04:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0069-TEST4,BATCH-0069,2026-02-15T04:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0070-TEST0,BATCH-0070,2026-02-12T04:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0070-TEST1,BATCH-0070,2026-02-12T04:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0070-TEST2,BATCH-0070,2026-02-12T04:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0070-TEST3,BATCH-0070,2026-02-12T04:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0070-TEST4,BATCH-0070,2026-02-12T04:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0071-TEST0,BATCH-0071,2026-02-19T19:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0071-TEST1,BATCH-0071,2026-02-19T19:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0071-TEST2,BATCH-0071,2026-02-19T19:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0071-TEST3,BATCH-0071,2026-02-19T19:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0071-TEST4,BATCH-0071,2026-02-19T19:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0072-TEST0,BATCH-0072,2026-03-03T23:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0072-TEST1,BATCH-0072,2026-03-03T23:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0072-TEST2,BATCH-0072,2026-03-03T23:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0072-TEST3,BATCH-0072,2026-03-03T23:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0072-TEST4,BATCH-0072,2026-03-03T23:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0073-TEST0,BATCH-0073,2026-02-22T13:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0073-TEST1,BATCH-0073,2026-02-22T13:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0073-TEST2,BATCH-0073,2026-02-22T13:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0073-TEST3,BATCH-0073,2026-02-22T13:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0073-TEST4,BATCH-0073,2026-02-22T13:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0074-TEST0,BATCH-0074,2026-02-09T18:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0074-TEST1,BATCH-0074,2026-02-09T18:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0074-TEST2,BATCH-0074,2026-02-09T18:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0074-TEST3,BATCH-0074,2026-02-09T18:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0074-TEST4,BATCH-0074,2026-02-09T18:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0075-TEST0,BATCH-0075,2026-02-09T14:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0075-TEST1,BATCH-0075,2026-02-09T14:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0075-TEST2,BATCH-0075,2026-02-09T14:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0075-TEST3,BATCH-0075,2026-02-09T14:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0075-TEST4,BATCH-0075,2026-02-09T14:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0076-TEST0,BATCH-0076,2026-02-04T02:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0076-TEST1,BATCH-0076,2026-02-04T02:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0076-TEST2,BATCH-0076,2026-02-04T02:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0076-TEST3,BATCH-0076,2026-02-04T02:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0076-TEST4,BATCH-0076,2026-02-04T02:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0077-TEST0,BATCH-0077,2026-02-21T06:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0077-TEST1,BATCH-0077,2026-02-21T06:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0077-TEST2,BATCH-0077,2026-02-21T06:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0077-TEST3,BATCH-0077,2026-02-21T06:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0077-TEST4,BATCH-0077,2026-02-21T06:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0078-TEST0,BATCH-0078,2026-02-25T17:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0078-TEST1,BATCH-0078,2026-02-25T17:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0078-TEST2,BATCH-0078,2026-02-25T17:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0078-TEST3,BATCH-0078,2026-02-25T17:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0078-TEST4,BATCH-0078,2026-02-25T17:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0079-TEST0,BATCH-0079,2026-02-07T18:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0079-TEST1,BATCH-0079,2026-02-07T18:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0079-TEST2,BATCH-0079,2026-02-07T18:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0079-TEST3,BATCH-0079,2026-02-07T18:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0079-TEST4,BATCH-0079,2026-02-07T18:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0080-TEST0,BATCH-0080,2026-02-18T03:59:19Z,FAIL,Appearance,Does Not Conform,Pending,,
BATCH-0080-TEST1,BATCH-0080,2026-02-18T03:59:19Z,FAIL,Mycoplasma,Conforms,Pending,,
BATCH-0080-TEST2,BATCH-0080,2026-02-18T03:59:19Z,FAIL,Sterility,Conforms,Pending,,
BATCH-0080-TEST3,BATCH-0080,2026-02-18T03:59:19Z,FAIL,Endotoxin,Conforms,Pending,,
BATCH-0080-TEST4,BATCH-0080,2026-02-18T03:59:19Z,FAIL,Cell Viability Percentage,Conforms,Pending,,
BATCH-0081-TEST0,BATCH-0081,2026-02-26T05:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0081-TEST1,BATCH-0081,2026-02-26T05:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0081-TEST2,BATCH-0081,2026-02-26T05:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0081-TEST3,BATCH-0081,2026-02-26T05:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0081-TEST4,BATCH-0081,2026-02-26T05:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0082-TEST0,BATCH-0082,2026-02-10T09:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0082-TEST1,BATCH-0082,2026-02-10T09:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0082-TEST2,BATCH-0082,2026-02-10T09:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0082-TEST3,BATCH-0082,2026-02-10T09:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0082-TEST4,BATCH-0082,2026-02-10T09:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0083-TEST0,BATCH-0083,2026-03-01T01:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0083-TEST1,BATCH-0083,2026-03-01T01:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0083-TEST2,BATCH-0083,2026-03-01T01:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0083-TEST3,BATCH-0083,2026-03-01T01:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0083-TEST4,BATCH-0083,2026-03-01T01:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0084-TEST0,BATCH-0084,2026-02-15T20:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0084-TEST1,BATCH-0084,2026-02-15T20:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0084-TEST2,BATCH-0084,2026-02-15T20:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0084-TEST3,BATCH-0084,2026-02-15T20:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0084-TEST4,BATCH-0084,2026-02-15T20:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0085-TEST0,BATCH-0085,2026-02-19T17:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0085-TEST1,BATCH-0085,2026-02-19T17:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0085-TEST2,BATCH-0085,2026-02-19T17:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0085-TEST3,BATCH-0085,2026-02-19T17:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0085-TEST4,BATCH-0085,2026-02-19T17:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0086-TEST0,BATCH-0086,2026-02-27T16:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0086-TEST1,BATCH-0086,2026-02-27T16:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0086-TEST2,BATCH-0086,2026-02-27T16:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0086-TEST3,BATCH-0086,2026-02-27T16:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0086-TEST4,BATCH-0086,2026-02-27T16:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0087-TEST0,BATCH-0087,2026-03-05T03:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0087-TEST1,BATCH-0087,2026-03-05T03:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0087-TEST2,BATCH-0087,2026-03-05T03:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0087-TEST3,BATCH-0087,2026-03-05T03:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0087-TEST4,BATCH-0087,2026-03-05T03:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0088-TEST0,BATCH-0088,2026-02-09T23:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0088-TEST1,BATCH-0088,2026-02-09T23:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0088-TEST2,BATCH-0088,2026-02-09T23:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0088-TEST3,BATCH-0088,2026-02-09T23:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0088-TEST4,BATCH-0088,2026-02-09T23:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0089-TEST0,BATCH-0089,2026-03-04T05:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0089-TEST1,BATCH-0089,2026-03-04T05:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0089-TEST2,BATCH-0089,2026-03-04T05:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0089-TEST3,BATCH-0089,2026-03-04T05:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0089-TEST4,BATCH-0089,2026-03-04T05:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0090-TEST0,BATCH-0090,2026-02-19T19:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0090-TEST1,BATCH-0090,2026-02-19T19:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0090-TEST2,BATCH-0090,2026-02-19T19:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0090-TEST3,BATCH-0090,2026-02-19T19:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0090-TEST4,BATCH-0090,2026-02-19T19:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0091-TEST0,BATCH-0091,2026-02-06T05:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0091-TEST1,BATCH-0091,2026-02-06T05:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0091-TEST2,BATCH-0091,2026-02-06T05:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0091-TEST3,BATCH-0091,2026-02-06T05:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0091-TEST4,BATCH-0091,2026-02-06T05:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0092-TEST0,BATCH-0092,2026-03-02T19:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0092-TEST1,BATCH-0092,2026-03-02T19:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0092-TEST2,BATCH-0092,2026-03-02T19:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0092-TEST3,BATCH-0092,2026-03-02T19:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0092-TEST4,BATCH-0092,2026-03-02T19:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0093-TEST0,BATCH-0093,2026-02-19T06:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0093-TEST1,BATCH-0093,2026-02-19T06:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0093-TEST2,BATCH-0093,2026-02-19T06:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0093-TEST3,BATCH-0093,2026-02-19T06:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0093-TEST4,BATCH-0093,2026-02-19T06:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0094-TEST0,BATCH-0094,2026-02-23T12:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0094-TEST1,BATCH-0094,2026-02-23T12:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0094-TEST2,BATCH-0094,2026-02-23T12:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0094-TEST3,BATCH-0094,2026-02-23T12:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0094-TEST4,BATCH-0094,2026-02-23T12:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0095-TEST0,BATCH-0095,2026-03-02T02:59:19Z,PASS,Appearance,Conforms,Pending,,
