businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification,hitl_qa_decision,hitl_reviewer_id,hitl_review_time
ADE3282-TEST0,ADE3282,2026-02-04 17:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:36.655Z
ADE3282-TEST3,ADE3282,2026-02-04 17:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:36.655Z
ADE3282-TEST2,ADE3282,2026-02-04 17:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:36.655Z
ADE3282-TEST1,ADE3282,2026-02-04 17:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:36.655Z
ADC2058-TEST0,ADC2058,2026-02-04 17:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.036Z
ADE3282-TEST4,ADE3282,2026-02-04 17:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T23:37:36.655Z
ADC2058-TEST4,ADC2058,2026-02-04 17:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.036Z
ADD6590-TEST4,ADD6590,2026-02-04 18:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T09:23:55.237Z
ADJ6441-TEST1,ADJ6441,2026-02-04 18:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:07.242Z
ADJ6441-TEST2,ADJ6441,2026-02-04 18:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:07.242Z
ACX3577-TEST4,ACX3577,2026-02-04 18:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:06.402Z
ACX3577-TEST3,ACX3577,2026-02-04 18:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:06.402Z
ACX3577-TEST2,ACX3577,2026-02-04 18:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:06.402Z
ACX3577-TEST1,ACX3577,2026-02-04 18:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:06.402Z
ADD6590-TEST0,ADD6590,2026-02-04 18:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T09:23:55.237Z
ACX3577-TEST0,ACX3577,2026-02-04 18:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:06.402Z
ADD6590-TEST1,ADD6590,2026-02-04 18:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T09:23:55.237Z
ADD6590-TEST2,ADD6590,2026-02-04 18:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T09:23:55.237Z
ADJ6441-TEST3,ADJ6441,2026-02-04 18:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:07.242Z
ADD6590-TEST3,ADD6590,2026-02-04 18:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T09:23:55.237Z
ADJ6441-TEST0,ADJ6441,2026-02-04 18:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:07.242Z
ADJ6441-TEST4,ADJ6441,2026-02-04 18:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:07.242Z
ADJ4367-TEST2,ADJ4367,2026-02-04 19:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T18:03:55.826Z
ADJ4367-TEST3,ADJ4367,2026-02-04 19:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T18:03:55.826Z
ACM6001-TEST0,ACM6001,2026-02-04 19:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-13T10:38:07.379Z
ADJ4367-TEST0,ADJ4367,2026-02-04 19:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T18:03:55.826Z
ACM6001-TEST3,ACM6001,2026-02-04 19:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T10:38:07.379Z
ACM6001-TEST2,ACM6001,2026-02-04 19:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-13T10:38:07.379Z
ACM6001-TEST1,ACM6001,2026-02-04 19:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-13T10:38:07.379Z
ADJ4367-TEST1,ADJ4367,2026-02-04 19:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T18:03:55.826Z
ACM6001-TEST4,ACM6001,2026-02-04 19:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T10:38:07.379Z
ADJ4344-TEST2,ADJ4344,2026-02-04 19:20:43+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ADJ4367-TEST4,ADJ4367,2026-02-04 19:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T18:03:55.826Z
ADJ4344-TEST0,ADJ4344,2026-02-04 19:20:43+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ADJ4344-TEST1,ADJ4344,2026-02-04 19:20:43+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ADJ4344-TEST3,ADJ4344,2026-02-04 19:20:43+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ADJ4344-TEST4,ADJ4344,2026-02-04 19:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ADE9052-TEST3,ADE9052,2026-02-04 19:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:36.332Z
ADE9052-TEST4,ADE9052,2026-02-04 19:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:36.332Z
ADE9052-TEST1,ADE9052,2026-02-04 19:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:36.332Z
ADE9052-TEST0,ADE9052,2026-02-04 19:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:36.332Z
ADE9052-TEST2,ADE9052,2026-02-04 19:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:36.332Z
ADK0229-TEST1,ADK0229,2026-02-04 21:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T16:52:09.093Z
ADK0229-TEST4,ADK0229,2026-02-04 21:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-03T16:52:09.093Z
ADK0229-TEST3,ADK0229,2026-02-04 21:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-03T16:52:09.093Z
ADJ7707-TEST4,ADJ7707,2026-02-04 21:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-03T19:00:15.805Z
ADJ7707-TEST3,ADJ7707,2026-02-04 21:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-03T19:00:15.805Z
ADJ7707-TEST2,ADJ7707,2026-02-04 21:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-03T19:00:15.805Z
ADK0229-TEST0,ADK0229,2026-02-04 21:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-03T16:52:09.093Z
ADJ7707-TEST1,ADJ7707,2026-02-04 21:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T19:00:15.805Z
ADK0229-TEST2,ADK0229,2026-02-04 21:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-03T16:52:09.093Z
ADJ7707-TEST0,ADJ7707,2026-02-04 21:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-03T19:00:15.805Z
ADD4273-TEST2,ADD4273,2026-02-04 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:18.249Z
ACX5340-TEST4,ACX5340,2026-02-04 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T16:35:31.424Z
ACW9671-TEST4,ACW9671,2026-02-04 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T18:07:36.175Z
ADC6513-TEST4,ADC6513,2026-02-04 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.334Z
ADC6513-TEST3,ADC6513,2026-02-04 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.334Z
ADC6513-TEST2,ADC6513,2026-02-04 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.334Z
ADC6513-TEST1,ADC6513,2026-02-04 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.334Z
ADC6513-TEST0,ADC6513,2026-02-04 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.334Z
ACW9671-TEST3,ACW9671,2026-02-04 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T18:07:36.175Z
ACW9671-TEST2,ACW9671,2026-02-04 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T18:07:36.175Z
ACW9671-TEST1,ACW9671,2026-02-04 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T18:07:36.175Z
ACW9671-TEST0,ACW9671,2026-02-04 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T18:07:36.175Z
ADC4053-TEST2,ADC4053,2026-02-04 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:04.324Z
ACX5340-TEST2,ACX5340,2026-02-04 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T16:35:31.424Z
ADC4053-TEST3,ADC4053,2026-02-04 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:04.324Z
ACX5340-TEST0,ACX5340,2026-02-04 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T16:35:31.424Z
ADD4273-TEST4,ADD4273,2026-02-04 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:18.249Z
ADC4053-TEST4,ADC4053,2026-02-04 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:04.324Z
ACZ1798-TEST0,ACZ1798,2026-02-04 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T06:07:06.172Z
ACZ1798-TEST1,ACZ1798,2026-02-04 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T06:07:06.172Z
ACZ1798-TEST2,ACZ1798,2026-02-04 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T06:07:06.172Z
ACX5340-TEST1,ACX5340,2026-02-04 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T16:35:31.424Z
ADC4053-TEST1,ADC4053,2026-02-04 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:04.324Z
ADD4273-TEST3,ADD4273,2026-02-04 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:18.249Z
ADD4273-TEST0,ADD4273,2026-02-04 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:18.249Z
ACZ1798-TEST3,ACZ1798,2026-02-04 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T06:07:06.172Z
ACZ1798-TEST4,ACZ1798,2026-02-04 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T06:07:06.172Z
ADD4273-TEST1,ADD4273,2026-02-04 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:18.249Z
ADC4053-TEST0,ADC4053,2026-02-04 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:04.324Z
ACX5340-TEST3,ACX5340,2026-02-04 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T16:35:31.424Z
ADC3045-TEST0,ADC3045,2026-02-04 23:20:43+00:00,FAIL,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.823Z
ADC3045-TEST4,ADC3045,2026-02-04 23:20:43+00:00,FAIL,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.823Z
ADC3045-TEST3,ADC3045,2026-02-04 23:20:43+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.823Z
ADF4309-TEST1,ADF4309,2026-02-04 23:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.973Z
ADF2330-TEST4,ADF2330,2026-02-04 23:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.944Z
ADF4309-TEST2,ADF4309,2026-02-04 23:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.973Z
ADF4309-TEST3,ADF4309,2026-02-04 23:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.973Z
ADF4309-TEST4,ADF4309,2026-02-04 23:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.973Z
ADF4309-TEST0,ADF4309,2026-02-04 23:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.973Z
ADD9745-TEST4,ADD9745,2026-02-04 23:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T01:33:34.944Z
ADD9745-TEST3,ADD9745,2026-02-04 23:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T01:33:34.944Z
ADD9745-TEST2,ADD9745,2026-02-04 23:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T01:33:34.944Z
ADD9745-TEST1,ADD9745,2026-02-04 23:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T01:33:34.944Z
ADC3045-TEST2,ADC3045,2026-02-04 23:20:43+00:00,FAIL,Sterility,Does Not Conform,Reprocess,USER-251.0,2026-03-02T06:14:11.823Z
ADD9745-TEST0,ADD9745,2026-02-04 23:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T01:33:34.944Z
ADC3045-TEST1,ADC3045,2026-02-04 23:20:43+00:00,FAIL,Mycoplasma,Does Not Conform,Reprocess,USER-251.0,2026-03-02T06:14:11.823Z
ADF2330-TEST2,ADF2330,2026-02-04 23:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.944Z
ADF2330-TEST1,ADF2330,2026-02-04 23:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.944Z
ADF2330-TEST0,ADF2330,2026-02-04 23:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.944Z
ADF2330-TEST3,ADF2330,2026-02-04 23:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T20:34:04.944Z
ACW7812-TEST0,ACW7812,2026-02-05 00:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T19:37:46.476Z
ACZ6992-TEST0,ACZ6992,2026-02-05 00:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.277Z
ACZ6992-TEST1,ACZ6992,2026-02-05 00:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.277Z
ACZ6992-TEST2,ACZ6992,2026-02-05 00:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.277Z
ACZ6992-TEST4,ACZ6992,2026-02-05 00:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.277Z
ACW7812-TEST4,ACW7812,2026-02-05 00:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T19:37:46.476Z
ACW7812-TEST3,ACW7812,2026-02-05 00:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T19:37:46.476Z
ACW7812-TEST2,ACW7812,2026-02-05 00:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T19:37:46.476Z
ACW7812-TEST1,ACW7812,2026-02-05 00:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T19:37:46.476Z
ACZ6992-TEST3,ACZ6992,2026-02-05 00:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T03:46:35.277Z
ADA6021-TEST0,ADA6021,2026-02-05 00:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T21:35:07.700Z
ADA6021-TEST1,ADA6021,2026-02-05 00:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T21:35:07.700Z
ADA6021-TEST2,ADA6021,2026-02-05 00:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T21:35:07.700Z
ADA6021-TEST3,ADA6021,2026-02-05 00:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T21:35:07.700Z
ADA6021-TEST4,ADA6021,2026-02-05 00:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T21:35:07.700Z
ACV4355-TEST2,ACV4355,2026-02-05 01:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T16:35:50.294Z
ACV4355-TEST4,ACV4355,2026-02-05 01:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T16:35:50.294Z
ACV4355-TEST3,ACV4355,2026-02-05 01:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T16:35:50.294Z
ACV4355-TEST1,ACV4355,2026-02-05 01:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T16:35:50.294Z
ACV4355-TEST0,ACV4355,2026-02-05 01:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T16:35:50.294Z
ADG2006-TEST4,ADG2006,2026-02-05 02:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T11:40:40.768Z
ADG2006-TEST0,ADG2006,2026-02-05 02:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T11:40:40.768Z
ADG2006-TEST1,ADG2006,2026-02-05 02:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T11:40:40.768Z
ADG2006-TEST3,ADG2006,2026-02-05 02:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T11:40:40.768Z
ADG2006-TEST2,ADG2006,2026-02-05 02:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T11:40:40.768Z
ADK3727-TEST2,ADK3727,2026-02-05 03:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-03-03T11:35:35.365Z
ADK3727-TEST3,ADK3727,2026-02-05 03:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-03-03T11:35:35.365Z
ADK3727-TEST0,ADK3727,2026-02-05 03:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-03-03T11:35:35.365Z
ADK3727-TEST1,ADK3727,2026-02-05 03:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-03-03T11:35:35.365Z
ADK3727-TEST4,ADK3727,2026-02-05 03:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-03-03T11:35:35.365Z
ACX2929-TEST1,ACX2929,2026-02-05 04:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T17:35:08.274Z
ACX2929-TEST0,ACX2929,2026-02-05 04:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T17:35:08.274Z
ACY8216-TEST3,ACY8216,2026-02-05 04:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T08:35:03.935Z
ACX2929-TEST3,ACX2929,2026-02-05 04:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T17:35:08.274Z
ACY8216-TEST0,ACY8216,2026-02-05 04:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T08:35:03.935Z
ACY8216-TEST1,ACY8216,2026-02-05 04:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T08:35:03.935Z
ACY8216-TEST2,ACY8216,2026-02-05 04:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T08:35:03.935Z
ACX2929-TEST2,ACX2929,2026-02-05 04:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T17:35:08.274Z
ACX2929-TEST4,ACX2929,2026-02-05 04:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T17:35:08.274Z
ACY8216-TEST4,ACY8216,2026-02-05 04:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T08:35:03.935Z
ADE5329-TEST2,ADE5329,2026-02-05 04:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T22:34:06.048Z
ADE5329-TEST1,ADE5329,2026-02-05 04:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T22:34:06.048Z
ADE5329-TEST0,ADE5329,2026-02-05 04:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T22:34:06.048Z
ADE5329-TEST4,ADE5329,2026-02-05 04:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T22:34:06.048Z
ADE5329-TEST3,ADE5329,2026-02-05 04:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T22:34:06.048Z
ADE4290-TEST0,ADE4290,2026-02-05 06:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-20T07:50:04.065Z
ADE4290-TEST1,ADE4290,2026-02-05 06:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-20T07:50:04.065Z
ADE4290-TEST4,ADE4290,2026-02-05 06:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-20T07:50:04.065Z
ADE4290-TEST3,ADE4290,2026-02-05 06:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-20T07:50:04.065Z
ADE4290-TEST2,ADE4290,2026-02-05 06:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-20T07:50:04.065Z
ACW0676-TEST1,ACW0676,2026-02-05 07:20:43+00:00,FAIL,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T02:11:56.018Z
ACW0676-TEST3,ACW0676,2026-02-05 07:20:43+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T02:11:56.018Z
ADD9512-TEST0,ADD9512,2026-02-05 07:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T02:04:04.658Z
ACW0676-TEST4,ACW0676,2026-02-05 07:20:43+00:00,FAIL,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T02:11:56.018Z
ADD9512-TEST2,ADD9512,2026-02-05 07:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T02:04:04.658Z
ACW0676-TEST2,ACW0676,2026-02-05 07:20:43+00:00,FAIL,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T02:11:56.018Z
ACW0676-TEST0,ACW0676,2026-02-05 07:20:43+00:00,FAIL,Appearance,Does Not Conform,Reprocess,USER-251.0,2026-03-02T02:11:56.018Z
ADD9512-TEST1,ADD9512,2026-02-05 07:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T02:04:04.658Z
ADD9512-TEST4,ADD9512,2026-02-05 07:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T02:04:04.658Z
ADD9512-TEST3,ADD9512,2026-02-05 07:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T02:04:04.658Z
ACX6423-TEST4,ACX6423,2026-02-05 09:20:43+00:00,FAIL,Cell Viability Percentage,Does Not Conform,Reprocess,USER-251.0,2026-03-01T16:06:36.315Z
ACX6423-TEST3,ACX6423,2026-02-05 09:20:43+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T16:06:36.315Z
ACY5230-TEST4,ACY5230,2026-02-05 09:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-03T16:30:05.436Z
ACX6423-TEST2,ACX6423,2026-02-05 09:20:43+00:00,FAIL,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T16:06:36.315Z
ACY5230-TEST1,ACY5230,2026-02-05 09:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T16:30:05.436Z
ACX6423-TEST1,ACX6423,2026-02-05 09:20:43+00:00,FAIL,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T16:06:36.315Z
ADJ6404-TEST0,ADJ6404,2026-02-05 09:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-03T21:30:17.189Z
ADJ6404-TEST1,ADJ6404,2026-02-05 09:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T21:30:17.189Z
ACY5230-TEST3,ACY5230,2026-02-05 09:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-03T16:30:05.436Z
ADB6845-TEST4,ADB6845,2026-02-05 09:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T08:05:04.662Z
ADB6845-TEST3,ADB6845,2026-02-05 09:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T08:05:04.662Z
