businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification,hitl_qa_decision,hitl_reviewer_id,hitl_review_time
ACW1784-TEST3,ACW1784,2026-02-02 02:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T01:10:31.669Z
ACW1784-TEST1,ACW1784,2026-02-02 02:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T01:10:31.669Z
ACW1784-TEST4,ACW1784,2026-02-02 02:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T01:10:31.669Z
ADJ5087-TEST3,ADJ5087,2026-02-02 02:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-18T09:04:43.880Z
ADJ5087-TEST4,ADJ5087,2026-02-02 02:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-18T09:04:43.880Z
ADE9432-TEST3,ADE9432,2026-02-02 02:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.282Z
ADE9432-TEST0,ADE9432,2026-02-02 02:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.282Z
ADE9432-TEST2,ADE9432,2026-02-02 02:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.282Z
ADJ5087-TEST0,ADJ5087,2026-02-02 02:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-18T09:04:43.880Z
ADE9432-TEST1,ADE9432,2026-02-02 02:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.282Z
ADJ5087-TEST1,ADJ5087,2026-02-02 02:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-18T09:04:43.880Z
ADJ5087-TEST2,ADJ5087,2026-02-02 02:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-18T09:04:43.880Z
ADK1725-TEST4,ADK1725,2026-02-02 03:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-04T06:00:39.160Z
ADK1725-TEST1,ADK1725,2026-02-02 03:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-04T06:00:39.160Z
ADC0880-TEST1,ADC0880,2026-02-02 03:55:41+00:00,FAIL,Mycoplasma,Does Not Conform,Reprocess,USER-251.0,2026-02-13T07:32:45.760Z
ADK1725-TEST2,ADK1725,2026-02-02 03:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-04T06:00:39.160Z
ACZ8211-TEST2,ACZ8211,2026-02-02 03:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T02:06:04.713Z
ADB4597-TEST3,ADB4597,2026-02-02 03:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T16:39:45.865Z
ADB4597-TEST2,ADB4597,2026-02-02 03:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T16:39:45.865Z
ADC0880-TEST3,ADC0880,2026-02-02 03:55:41+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:45.760Z
ADC0880-TEST2,ADC0880,2026-02-02 03:55:41+00:00,FAIL,Sterility,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:45.760Z
ADK1725-TEST3,ADK1725,2026-02-02 03:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-04T06:00:39.160Z
ADC0880-TEST0,ADC0880,2026-02-02 03:55:41+00:00,FAIL,Appearance,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:45.760Z
ADJ1933-TEST2,ADJ1933,2026-02-02 03:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:39.591Z
ACZ8211-TEST1,ACZ8211,2026-02-02 03:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T02:06:04.713Z
ADJ1933-TEST3,ADJ1933,2026-02-02 03:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:39.591Z
ADJ1933-TEST1,ADJ1933,2026-02-02 03:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:39.591Z
ADB4597-TEST1,ADB4597,2026-02-02 03:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T16:39:45.865Z
ADB4597-TEST0,ADB4597,2026-02-02 03:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T16:39:45.865Z
ADJ1933-TEST0,ADJ1933,2026-02-02 03:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:39.591Z
ACZ8211-TEST0,ACZ8211,2026-02-02 03:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T02:06:04.713Z
ADB4597-TEST4,ADB4597,2026-02-02 03:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T16:39:45.865Z
ADC0880-TEST4,ADC0880,2026-02-02 03:55:41+00:00,FAIL,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:45.760Z
ADJ1933-TEST4,ADJ1933,2026-02-02 03:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:39.591Z
ACZ8211-TEST4,ACZ8211,2026-02-02 03:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T02:06:04.713Z
ADK1725-TEST0,ADK1725,2026-02-02 03:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-04T06:00:39.160Z
ACZ8211-TEST3,ACZ8211,2026-02-02 03:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T02:06:04.713Z
ACY3770-TEST3,ACY3770,2026-02-02 04:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ACY3770-TEST0,ACY3770,2026-02-02 04:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADC5068-TEST4,ADC5068,2026-02-02 04:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.583Z
ADC5068-TEST3,ADC5068,2026-02-02 04:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.583Z
ACY3770-TEST1,ACY3770,2026-02-02 04:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ACY3770-TEST4,ACY3770,2026-02-02 04:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADC5068-TEST0,ADC5068,2026-02-02 04:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.583Z
ACY3770-TEST2,ACY3770,2026-02-02 04:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADC5068-TEST1,ADC5068,2026-02-02 04:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.583Z
ADC5068-TEST2,ADC5068,2026-02-02 04:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.583Z
ACY9348-TEST0,ACY9348,2026-02-02 07:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T07:35:06.099Z
ACZ6860-TEST4,ACZ6860,2026-02-02 07:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T01:07:24.746Z
ACY9348-TEST4,ACY9348,2026-02-02 07:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T07:35:06.099Z
ACY9348-TEST3,ACY9348,2026-02-02 07:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T07:35:06.099Z
ACY9348-TEST1,ACY9348,2026-02-02 07:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T07:35:06.099Z
ACY9348-TEST2,ACY9348,2026-02-02 07:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T07:35:06.099Z
ACZ6860-TEST2,ACZ6860,2026-02-02 07:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T01:07:24.746Z
ACZ6860-TEST1,ACZ6860,2026-02-02 07:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T01:07:24.746Z
ACZ6860-TEST0,ACZ6860,2026-02-02 07:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T01:07:24.746Z
ACZ6860-TEST3,ACZ6860,2026-02-02 07:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T01:07:24.746Z
ACM5074-TEST4,ACM5074,2026-02-02 08:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-16T05:50:46.550Z
ACM5074-TEST3,ACM5074,2026-02-02 08:55:41+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-16T05:50:46.550Z
ACM5074-TEST2,ACM5074,2026-02-02 08:55:41+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-16T05:50:46.550Z
ACM5074-TEST1,ACM5074,2026-02-02 08:55:41+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-16T05:50:46.550Z
ACM5074-TEST0,ACM5074,2026-02-02 08:55:41+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-16T05:50:46.550Z
ADB7143-TEST4,ADB7143,2026-02-02 09:55:41+00:00,FAIL,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.031Z
ADB7143-TEST3,ADB7143,2026-02-02 09:55:41+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.031Z
ADB7143-TEST2,ADB7143,2026-02-02 09:55:41+00:00,FAIL,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.031Z
ADB7143-TEST0,ADB7143,2026-02-02 09:55:41+00:00,FAIL,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.031Z
ADC8718-TEST4,ADC8718,2026-02-02 09:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.721Z
ADB7143-TEST1,ADB7143,2026-02-02 09:55:41+00:00,FAIL,Mycoplasma,Does Not Conform,Reprocess,USER-251.0,2026-03-02T06:14:09.031Z
ADC4476-TEST0,ADC4476,2026-02-02 09:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.589Z
ADE7593-TEST2,ADE7593,2026-02-02 09:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.569Z
ADC8718-TEST3,ADC8718,2026-02-02 09:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.721Z
ADC8718-TEST2,ADC8718,2026-02-02 09:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.721Z
ADC8718-TEST1,ADC8718,2026-02-02 09:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.721Z
ADC8718-TEST0,ADC8718,2026-02-02 09:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.721Z
ADC4476-TEST1,ADC4476,2026-02-02 09:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.589Z
ADC4476-TEST2,ADC4476,2026-02-02 09:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.589Z
ADC4476-TEST3,ADC4476,2026-02-02 09:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.589Z
ADE7593-TEST3,ADE7593,2026-02-02 09:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.569Z
ADC4476-TEST4,ADC4476,2026-02-02 09:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.589Z
ADE7593-TEST1,ADE7593,2026-02-02 09:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.569Z
ADE7593-TEST0,ADE7593,2026-02-02 09:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.569Z
ADE7593-TEST4,ADE7593,2026-02-02 09:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.569Z
ADB7151-TEST4,ADB7151,2026-02-02 10:55:41+00:00,FAIL,Cell Viability Percentage,Does Not Conform,Reprocess,USER-251.0,2026-02-28T14:35:05.683Z
ADC8724-TEST3,ADC8724,2026-02-02 10:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.012Z
ADC8724-TEST2,ADC8724,2026-02-02 10:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.012Z
ADC8724-TEST1,ADC8724,2026-02-02 10:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.012Z
ADC8724-TEST0,ADC8724,2026-02-02 10:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.012Z
ACX7465-TEST0,ACX7465,2026-02-02 10:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.432Z
ADC8724-TEST4,ADC8724,2026-02-02 10:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T07:33:56.012Z
ADJ6353-TEST0,ADJ6353,2026-02-02 10:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:08.626Z
ACX7465-TEST1,ACX7465,2026-02-02 10:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.432Z
ADJ6353-TEST1,ADJ6353,2026-02-02 10:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:08.626Z
ADJ6353-TEST2,ADJ6353,2026-02-02 10:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:08.626Z
ADJ6353-TEST3,ADJ6353,2026-02-02 10:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:08.626Z
ACX7465-TEST4,ACX7465,2026-02-02 10:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.432Z
ACX7465-TEST3,ACX7465,2026-02-02 10:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.432Z
ADJ6353-TEST4,ADJ6353,2026-02-02 10:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T14:30:08.626Z
ADB7151-TEST2,ADB7151,2026-02-02 10:55:41+00:00,FAIL,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T14:35:05.683Z
ACX7465-TEST2,ACX7465,2026-02-02 10:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.432Z
ADB7151-TEST3,ADB7151,2026-02-02 10:55:41+00:00,FAIL,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T14:35:05.683Z
ADB7151-TEST1,ADB7151,2026-02-02 10:55:41+00:00,FAIL,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T14:35:05.683Z
ADB7151-TEST0,ADB7151,2026-02-02 10:55:41+00:00,FAIL,Appearance,Does Not Conform,Reprocess,USER-251.0,2026-02-28T14:35:05.683Z
ACT9148-TEST0,ACT9148,2026-02-02 11:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-12T12:42:59.667Z
ACT9148-TEST1,ACT9148,2026-02-02 11:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-12T12:42:59.667Z
ADD3202-TEST2,ADD3202,2026-02-02 11:55:41+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-13T07:43:11.151Z
ADD3202-TEST4,ADD3202,2026-02-02 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T07:43:11.151Z
ADD3202-TEST3,ADD3202,2026-02-02 11:55:41+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T07:43:11.151Z
ADB7148-TEST4,ADB7148,2026-02-02 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.037Z
ADB7148-TEST3,ADB7148,2026-02-02 11:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.037Z
ADB7148-TEST2,ADB7148,2026-02-02 11:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.037Z
ADB7148-TEST1,ADB7148,2026-02-02 11:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.037Z
ADD3202-TEST0,ADD3202,2026-02-02 11:55:41+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-13T07:43:11.151Z
ACT9148-TEST3,ACT9148,2026-02-02 11:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-12T12:42:59.667Z
ADE5970-TEST3,ADE5970,2026-02-02 11:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.709Z
ADE5970-TEST2,ADE5970,2026-02-02 11:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.709Z
ADE5970-TEST1,ADE5970,2026-02-02 11:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.709Z
ADE5970-TEST0,ADE5970,2026-02-02 11:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.709Z
ACW3804-TEST4,ACW3804,2026-02-02 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ACW3804-TEST3,ACW3804,2026-02-02 11:55:41+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ADB7148-TEST0,ADB7148,2026-02-02 11:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:09.037Z
ACW3804-TEST1,ACW3804,2026-02-02 11:55:41+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ACW3804-TEST0,ACW3804,2026-02-02 11:55:41+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ADD3202-TEST1,ADD3202,2026-02-02 11:55:41+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-13T07:43:11.151Z
ADE5970-TEST4,ADE5970,2026-02-02 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T22:03:54.709Z
ACT9148-TEST4,ACT9148,2026-02-02 11:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-12T12:42:59.667Z
ACW3804-TEST2,ACW3804,2026-02-02 11:55:41+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ACT9148-TEST2,ACT9148,2026-02-02 11:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-12T12:42:59.667Z
ADJ8073-TEST1,ADJ8073,2026-02-02 12:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T13:30:04.195Z
ADJ8073-TEST4,ADJ8073,2026-02-02 12:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T13:30:04.195Z
ADJ8073-TEST3,ADJ8073,2026-02-02 12:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T13:30:04.195Z
ADJ8073-TEST2,ADJ8073,2026-02-02 12:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T13:30:04.195Z
ACV7071-TEST1,ACV7071,2026-02-02 12:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T03:37:06.000Z
ACV7071-TEST0,ACV7071,2026-02-02 12:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T03:37:06.000Z
ACV7071-TEST2,ACV7071,2026-02-02 12:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T03:37:06.000Z
ACV7071-TEST3,ACV7071,2026-02-02 12:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T03:37:06.000Z
ACV7071-TEST4,ACV7071,2026-02-02 12:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T03:37:06.000Z
ADJ8073-TEST0,ADJ8073,2026-02-02 12:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T13:30:04.195Z
ADC7368-TEST0,ADC7368,2026-02-02 13:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.453Z
ADD2663-TEST4,ADD2663,2026-02-02 13:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T05:10:12.869Z
ADD2663-TEST3,ADD2663,2026-02-02 13:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T05:10:12.869Z
ADD2663-TEST2,ADD2663,2026-02-02 13:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T05:10:12.869Z
ADD2663-TEST1,ADD2663,2026-02-02 13:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T05:10:12.869Z
ADD2663-TEST0,ADD2663,2026-02-02 13:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T05:10:12.869Z
ADC7368-TEST4,ADC7368,2026-02-02 13:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.453Z
ADC7368-TEST3,ADC7368,2026-02-02 13:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.453Z
ADC7368-TEST2,ADC7368,2026-02-02 13:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.453Z
ADC7368-TEST1,ADC7368,2026-02-02 13:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.453Z
ADB5280-TEST4,ADB5280,2026-02-02 15:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T15:37:05.879Z
ADB5280-TEST3,ADB5280,2026-02-02 15:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T15:37:05.879Z
ADB5280-TEST2,ADB5280,2026-02-02 15:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T15:37:05.879Z
ADB5280-TEST1,ADB5280,2026-02-02 15:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T15:37:05.879Z
ADB5280-TEST0,ADB5280,2026-02-02 15:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T15:37:05.879Z
ADJ8159-TEST2,ADJ8159,2026-02-02 15:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-03T22:30:11.398Z
ADJ8159-TEST0,ADJ8159,2026-02-02 15:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-03T22:30:11.398Z
ADJ8159-TEST1,ADJ8159,2026-02-02 15:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T22:30:11.398Z
ADC3046-TEST1,ADC3046,2026-02-02 15:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:06.452Z
ADC3046-TEST2,ADC3046,2026-02-02 15:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:06.452Z
ADC3046-TEST3,ADC3046,2026-02-02 15:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:06.452Z
ADC3046-TEST4,ADC3046,2026-02-02 15:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:06.452Z
ADC3046-TEST0,ADC3046,2026-02-02 15:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T10:04:06.452Z
ADJ8159-TEST3,ADJ8159,2026-02-02 15:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-03T22:30:11.398Z
ADJ8159-TEST4,ADJ8159,2026-02-02 15:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-03T22:30:11.398Z
ADB3376-TEST3,ADB3376,2026-02-02 16:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.323Z
ADB3376-TEST2,ADB3376,2026-02-02 16:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.323Z
ADB3376-TEST1,ADB3376,2026-02-02 16:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.323Z
ADB3376-TEST0,ADB3376,2026-02-02 16:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.323Z
ADB3376-TEST4,ADB3376,2026-02-02 16:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.323Z
ACW4010-TEST1,ACW4010,2026-02-02 17:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T23:36:45.941Z
ACW4010-TEST2,ACW4010,2026-02-02 17:55:41+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T23:36:45.941Z
ACW4010-TEST4,ACW4010,2026-02-02 17:55:41+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T23:36:45.941Z
ACW4010-TEST0,ACW4010,2026-02-02 17:55:41+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T23:36:45.941Z
ACW4010-TEST3,ACW4010,2026-02-02 17:55:41+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T23:36:45.941Z
ACX2957-TEST1,ACX2957,2026-02-02 18:55:41+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T17:38:09.253Z
