businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification,hitl_qa_decision,hitl_reviewer_id,hitl_review_time
ADJ0509-TEST4,ADJ0509,2026-01-05 21:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ADB5232-TEST0,ADB5232,2026-01-05 21:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T16:39:53.519Z
ADK2382-TEST3,ADK2382,2026-01-05 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T08:30:06.325Z
ADC6143-TEST0,ADC6143,2026-01-05 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.736Z
ADK2382-TEST2,ADK2382,2026-01-05 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T08:30:06.325Z
ADC6143-TEST3,ADC6143,2026-01-05 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.736Z
ADC6143-TEST4,ADC6143,2026-01-05 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.736Z
ADC8049-TEST0,ADC8049,2026-01-05 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.584Z
ADC6143-TEST1,ADC6143,2026-01-05 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.736Z
ADC6143-TEST2,ADC6143,2026-01-05 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.736Z
ADC8049-TEST2,ADC8049,2026-01-05 22:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.584Z
ADC8049-TEST3,ADC8049,2026-01-05 22:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.584Z
ADC8049-TEST4,ADC8049,2026-01-05 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.584Z
ADK2382-TEST0,ADK2382,2026-01-05 22:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T08:30:06.325Z
ADK2382-TEST1,ADK2382,2026-01-05 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T08:30:06.325Z
ADK2382-TEST4,ADK2382,2026-01-05 22:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T08:30:06.325Z
ADC8049-TEST1,ADC8049,2026-01-05 22:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:12.584Z
ADE6463-TEST4,ADE6463,2026-01-06 01:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ADE6463-TEST2,ADE6463,2026-01-06 01:20:43+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ADE6463-TEST1,ADE6463,2026-01-06 01:20:43+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ADE6463-TEST0,ADE6463,2026-01-06 01:20:43+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ADE6463-TEST3,ADE6463,2026-01-06 01:20:43+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ACU3757-TEST3,ACU3757,2026-01-06 01:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T07:43:27.366Z
ACU3757-TEST4,ACU3757,2026-01-06 01:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T07:43:27.366Z
ACU3757-TEST2,ACU3757,2026-01-06 01:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-13T07:43:27.366Z
ACU3757-TEST1,ACU3757,2026-01-06 01:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-13T07:43:27.366Z
ACU3757-TEST0,ACU3757,2026-01-06 01:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-13T07:43:27.366Z
ADJ0452-TEST2,ADJ0452,2026-01-06 02:20:43+00:00,PASS,Sterility,Conforms,Pending,UNKNOWN,
ADJ0452-TEST3,ADJ0452,2026-01-06 02:20:43+00:00,PASS,Endotoxin,Conforms,Pending,UNKNOWN,
ACX4138-TEST0,ACX4138,2026-01-06 02:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:03.639Z
ACX4138-TEST1,ACX4138,2026-01-06 02:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:03.639Z
ACX4138-TEST3,ACX4138,2026-01-06 02:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:03.639Z
ACX4138-TEST4,ACX4138,2026-01-06 02:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:03.639Z
ADJ0452-TEST4,ADJ0452,2026-01-06 02:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Pending,UNKNOWN,
ADJ0452-TEST1,ADJ0452,2026-01-06 02:20:43+00:00,PASS,Mycoplasma,Conforms,Pending,UNKNOWN,
ADJ0452-TEST0,ADJ0452,2026-01-06 02:20:43+00:00,PASS,Appearance,Conforms,Pending,UNKNOWN,
ACX4138-TEST2,ACX4138,2026-01-06 02:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T17:05:03.639Z
ACM3086-TEST1,ACM3086,2026-01-06 03:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.757Z
ACY3770-TEST3,ACY3770,2026-01-06 03:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADC2056-TEST4,ADC2056,2026-01-06 03:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T10:34:22.753Z
ADC2056-TEST3,ADC2056,2026-01-06 03:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T10:34:22.753Z
ADC2056-TEST2,ADC2056,2026-01-06 03:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T10:34:22.753Z
ADC2056-TEST1,ADC2056,2026-01-06 03:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T10:34:22.753Z
ADC2056-TEST0,ADC2056,2026-01-06 03:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T10:34:22.753Z
ACM3086-TEST2,ACM3086,2026-01-06 03:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.757Z
ACY3770-TEST0,ACY3770,2026-01-06 03:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADJ9769-TEST0,ADJ9769,2026-01-06 03:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-03T08:40:14.247Z
ADJ9769-TEST2,ADJ9769,2026-01-06 03:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-03T08:40:14.247Z
ADJ9769-TEST1,ADJ9769,2026-01-06 03:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-03T08:40:14.247Z
ACY3770-TEST2,ACY3770,2026-01-06 03:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADJ9769-TEST3,ADJ9769,2026-01-06 03:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-03T08:40:14.247Z
ACM3086-TEST3,ACM3086,2026-01-06 03:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.757Z
ACY3770-TEST1,ACY3770,2026-01-06 03:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ACM3086-TEST4,ACM3086,2026-01-06 03:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.757Z
ADJ9769-TEST4,ADJ9769,2026-01-06 03:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-03T08:40:14.247Z
ACM3086-TEST0,ACM3086,2026-01-06 03:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.757Z
ACY3770-TEST4,ACY3770,2026-01-06 03:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T11:07:14.495Z
ADE3816-TEST0,ADE3816,2026-01-06 04:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T23:35:06.476Z
ADB7124-TEST4,ADB7124,2026-01-06 04:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T14:03:38.166Z
ADE3816-TEST3,ADE3816,2026-01-06 04:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T23:35:06.476Z
ADB7124-TEST2,ADB7124,2026-01-06 04:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T14:03:38.166Z
ADB7124-TEST1,ADB7124,2026-01-06 04:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T14:03:38.166Z
ADB7124-TEST0,ADB7124,2026-01-06 04:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T14:03:38.166Z
ADD2613-TEST4,ADD2613,2026-01-06 04:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T05:11:34.096Z
ADD2613-TEST3,ADD2613,2026-01-06 04:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T05:11:34.096Z
ADE3816-TEST2,ADE3816,2026-01-06 04:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T23:35:06.476Z
ADD2613-TEST1,ADD2613,2026-01-06 04:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T05:11:34.096Z
ADD2613-TEST0,ADD2613,2026-01-06 04:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T05:11:34.096Z
ADE3816-TEST1,ADE3816,2026-01-06 04:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T23:35:06.476Z
ADD2613-TEST2,ADD2613,2026-01-06 04:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T05:11:34.096Z
ADB7124-TEST3,ADB7124,2026-01-06 04:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T14:03:38.166Z
ADE3816-TEST4,ADE3816,2026-01-06 04:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T23:35:06.476Z
ADA4201-TEST3,ADA4201,2026-01-06 05:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T21:01:17.558Z
ADA4201-TEST0,ADA4201,2026-01-06 05:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T21:01:17.558Z
ADA4201-TEST1,ADA4201,2026-01-06 05:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T21:01:17.558Z
ADA4201-TEST2,ADA4201,2026-01-06 05:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T21:01:17.558Z
ACZ4945-TEST4,ACZ4945,2026-01-06 05:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T04:04:36.020Z
ADA4201-TEST4,ADA4201,2026-01-06 05:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T21:01:17.558Z
ACZ4945-TEST3,ACZ4945,2026-01-06 05:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T04:04:36.020Z
ACZ4945-TEST2,ACZ4945,2026-01-06 05:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T04:04:36.020Z
ACZ4945-TEST1,ACZ4945,2026-01-06 05:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T04:04:36.020Z
ACZ4945-TEST0,ACZ4945,2026-01-06 05:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T04:04:36.020Z
ADE9435-TEST2,ADE9435,2026-01-06 06:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.460Z
ADE9435-TEST3,ADE9435,2026-01-06 06:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.460Z
ADK3858-TEST4,ADK3858,2026-01-06 06:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-03-03T11:42:27.601Z
ADE9435-TEST0,ADE9435,2026-01-06 06:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.460Z
ADE9435-TEST1,ADE9435,2026-01-06 06:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.460Z
ADK3858-TEST2,ADK3858,2026-01-06 06:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-03-03T11:42:27.601Z
ADK3858-TEST1,ADK3858,2026-01-06 06:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-03-03T11:42:27.601Z
ADE9435-TEST4,ADE9435,2026-01-06 06:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T21:33:33.460Z
ADK6203-TEST4,ADK6203,2026-01-06 06:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-04T11:00:11.844Z
ADK6203-TEST3,ADK6203,2026-01-06 06:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-04T11:00:11.844Z
ADK6203-TEST2,ADK6203,2026-01-06 06:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-04T11:00:11.844Z
ADK6203-TEST1,ADK6203,2026-01-06 06:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-04T11:00:11.844Z
ADK3858-TEST3,ADK3858,2026-01-06 06:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-03-03T11:42:27.601Z
ADK6203-TEST0,ADK6203,2026-01-06 06:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-04T11:00:11.844Z
ADK3858-TEST0,ADK3858,2026-01-06 06:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-03-03T11:42:27.601Z
ADH6717-TEST4,ADH6717,2026-01-06 06:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T18:30:09.177Z
ADH6717-TEST0,ADH6717,2026-01-06 06:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T18:30:09.177Z
ADH6717-TEST1,ADH6717,2026-01-06 06:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T18:30:09.177Z
ADH6717-TEST3,ADH6717,2026-01-06 06:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T18:30:09.177Z
ADH6717-TEST2,ADH6717,2026-01-06 06:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T18:30:09.177Z
ACX1443-TEST1,ACX1443,2026-01-06 07:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-19T04:05:40.811Z
ACV2516-TEST0,ACV2516,2026-01-06 07:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.276Z
ACX1443-TEST0,ACX1443,2026-01-06 07:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-19T04:05:40.811Z
ACV2516-TEST1,ACV2516,2026-01-06 07:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.276Z
ACV2516-TEST2,ACV2516,2026-01-06 07:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.276Z
ACV2516-TEST3,ACV2516,2026-01-06 07:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.276Z
ACV2516-TEST4,ACV2516,2026-01-06 07:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-13T07:32:59.276Z
ACX1443-TEST3,ACX1443,2026-01-06 07:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-19T04:05:40.811Z
ACX1443-TEST2,ACX1443,2026-01-06 07:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-19T04:05:40.811Z
ADC5944-TEST0,ADC5944,2026-01-06 07:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-13T07:32:39.889Z
ADC5944-TEST1,ADC5944,2026-01-06 07:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-13T07:32:39.889Z
ACX1443-TEST4,ACX1443,2026-01-06 07:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-19T04:05:40.811Z
ADC5944-TEST2,ADC5944,2026-01-06 07:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-13T07:32:39.889Z
ADC5944-TEST3,ADC5944,2026-01-06 07:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T07:32:39.889Z
ADC5944-TEST4,ADC5944,2026-01-06 07:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T07:32:39.889Z
ACZ4526-TEST1,ACZ4526,2026-01-06 08:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T04:37:36.463Z
ACZ4526-TEST2,ACZ4526,2026-01-06 08:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T04:37:36.463Z
ACZ4526-TEST0,ACZ4526,2026-01-06 08:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T04:37:36.463Z
ADC6740-TEST3,ADC6740,2026-01-06 08:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.742Z
ADC6740-TEST4,ADC6740,2026-01-06 08:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.742Z
ACZ4526-TEST4,ACZ4526,2026-01-06 08:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T04:37:36.463Z
ADE7259-TEST0,ADE7259,2026-01-06 08:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T12:11:04.337Z
ADC6740-TEST2,ADC6740,2026-01-06 08:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.742Z
ACZ4526-TEST3,ACZ4526,2026-01-06 08:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T04:37:36.463Z
ADE7259-TEST1,ADE7259,2026-01-06 08:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T12:11:04.337Z
ADC6740-TEST0,ADC6740,2026-01-06 08:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.742Z
ADE7259-TEST4,ADE7259,2026-01-06 08:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T12:11:04.337Z
ADE5068-TEST4,ADE5068,2026-01-06 08:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T22:44:09.275Z
ADE7259-TEST3,ADE7259,2026-01-06 08:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T12:11:04.337Z
ADC6740-TEST1,ADC6740,2026-01-06 08:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:04.742Z
ADE5068-TEST3,ADE5068,2026-01-06 08:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T22:44:09.275Z
ADE5068-TEST2,ADE5068,2026-01-06 08:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T22:44:09.275Z
ADE7259-TEST2,ADE7259,2026-01-06 08:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T12:11:04.337Z
ADE5068-TEST0,ADE5068,2026-01-06 08:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T22:44:09.275Z
ADE5068-TEST1,ADE5068,2026-01-06 08:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T22:44:09.275Z
ADJ6355-TEST2,ADJ6355,2026-01-06 09:20:43+00:00,FAIL,Sterility,Does Not Conform,Reprocess,USER-251.0,2026-02-26T13:01:53.496Z
ADA6369-TEST1,ADA6369,2026-01-06 09:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-28T21:06:38.465Z
ADA6369-TEST0,ADA6369,2026-01-06 09:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-28T21:06:38.465Z
ADA6369-TEST2,ADA6369,2026-01-06 09:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-28T21:06:38.465Z
ADA6369-TEST3,ADA6369,2026-01-06 09:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-28T21:06:38.465Z
ADJ6355-TEST0,ADJ6355,2026-01-06 09:20:43+00:00,FAIL,Appearance,Conforms,Reprocess,USER-251.0,2026-02-26T13:01:53.496Z
ADJ6355-TEST4,ADJ6355,2026-01-06 09:20:43+00:00,FAIL,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-26T13:01:53.496Z
ADJ6355-TEST3,ADJ6355,2026-01-06 09:20:43+00:00,FAIL,Endotoxin,Does Not Conform,Reprocess,USER-251.0,2026-02-26T13:01:53.496Z
ADJ6355-TEST1,ADJ6355,2026-01-06 09:20:43+00:00,FAIL,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-26T13:01:53.496Z
ADA6369-TEST4,ADA6369,2026-01-06 09:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-28T21:06:38.465Z
ACR1387-TEST1,ACR1387,2026-01-06 09:20:43+00:00,PASS,Mycoplasma,Conforms,Approved,USER-251.0,2026-02-13T07:56:42.538Z
ACR1387-TEST2,ACR1387,2026-01-06 09:20:43+00:00,PASS,Sterility,Conforms,Approved,USER-251.0,2026-02-13T07:56:42.538Z
ACR1387-TEST3,ACR1387,2026-01-06 09:20:43+00:00,PASS,Endotoxin,Conforms,Approved,USER-251.0,2026-02-13T07:56:42.538Z
ACR1387-TEST4,ACR1387,2026-01-06 09:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Approved,USER-251.0,2026-02-13T07:56:42.538Z
ACR1387-TEST0,ACR1387,2026-01-06 09:20:43+00:00,PASS,Appearance,Conforms,Approved,USER-251.0,2026-02-13T07:56:42.538Z
ADB6250-TEST4,ADB6250,2026-01-06 11:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.952Z
ADB6250-TEST3,ADB6250,2026-01-06 11:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.952Z
ADB6250-TEST2,ADB6250,2026-01-06 11:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.952Z
ADB6250-TEST1,ADB6250,2026-01-06 11:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.952Z
ADB6250-TEST0,ADB6250,2026-01-06 11:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:11.952Z
ADJ5921-TEST4,ADJ5921,2026-01-06 12:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:40.144Z
ADJ5921-TEST3,ADJ5921,2026-01-06 12:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:40.144Z
ADJ5921-TEST2,ADJ5921,2026-01-06 12:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:40.144Z
ADJ5921-TEST0,ADJ5921,2026-01-06 12:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:40.144Z
ADJ6447-TEST0,ADJ6447,2026-01-06 12:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-02-19T13:02:27.847Z
ADJ6447-TEST4,ADJ6447,2026-01-06 12:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-02-19T13:02:27.847Z
ACX7468-TEST4,ACX7468,2026-01-06 12:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.444Z
ACX7468-TEST3,ACX7468,2026-01-06 12:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.444Z
ACX7468-TEST2,ACX7468,2026-01-06 12:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.444Z
ACX7468-TEST1,ACX7468,2026-01-06 12:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.444Z
ADJ5921-TEST1,ADJ5921,2026-01-06 12:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-27T17:43:40.144Z
ADJ6447-TEST1,ADJ6447,2026-01-06 12:20:43+00:00,PASS,Mycoplasma,Conforms,Reprocess,USER-251.0,2026-02-19T13:02:27.847Z
ACX7468-TEST0,ACX7468,2026-01-06 12:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T15:05:39.444Z
ADJ6447-TEST2,ADJ6447,2026-01-06 12:20:43+00:00,PASS,Sterility,Conforms,Reprocess,USER-251.0,2026-02-19T13:02:27.847Z
ADJ6447-TEST3,ADJ6447,2026-01-06 12:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-02-19T13:02:27.847Z
ADC5840-TEST4,ADC5840,2026-01-06 13:20:43+00:00,PASS,Cell Viability Percentage,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.837Z
ACW6013-TEST0,ACW6013,2026-01-06 13:20:43+00:00,PASS,Appearance,Conforms,Reprocess,USER-251.0,2026-03-01T21:05:08.188Z
ADC5840-TEST3,ADC5840,2026-01-06 13:20:43+00:00,PASS,Endotoxin,Conforms,Reprocess,USER-251.0,2026-03-02T06:14:06.837Z
